id,created_at,name,slug,updated_at,url,checksum,companies,logo,platforms
400,1478821916,LÖVE,love,1713896862,https://www.igdb.com/game_engines/love,734912b5-5bf4-492e-c5f5-1265b447ffe8,,,
3,1399579055,Source,source,1726196959,https://www.igdb.com/game_engines/source,d2539527-a33d-0dac-85ea-1c56ebe2e883,[56],0.0,"[3, 6, 9, 11, 12, 14, 34]"
1108,1602443668,Starlight,starlight,1714574509,https://www.igdb.com/game_engines/starlight,bc517f2c-a43d-ee70-69e2-563260e2ab3c,,,
546,1515786978,AGS,ags,1717550586,https://www.igdb.com/game_engines/ags,7b58eadf-862d-b753-f14e-97f32ba0ffcd,,,
1331,1631355458,Tiger,tiger,1700454255,https://www.igdb.com/game_engines/tiger,bab84429-f426-6336-c9f9-bd6879d75eca,,,
1357,1634133812,Cryogen,cryogen,1634134534,https://www.igdb.com/game_engines/cryogen,60d48271-de5d-1929-ad1c-7896e1bb2cb9,,,
109,1415176033,Horizon Engine,horizon-engine,1417031988,https://www.igdb.com/game_engines/horizon-engine,8cd9c4e4-bd50-c6db-2e0b-a62f9a04bf5d,,,
112,1415181391,FlatRedBall,flatredball,1523644582,https://www.igdb.com/game_engines/flatredball,e6788f28-74f3-cb5d-9edc-f92f2fe493e2,,,
1479,1677243144,G-Engine,g-engine,1677590443,https://www.igdb.com/game_engines/g-engine,3fb9ce29-9f83-2f53-fe45-108e9c473bd4,[32],,[6]
1589,1708031872,R² Engine,r2-engine,1708119844,https://www.igdb.com/game_engines/r2-engine,d817abe2-1e1d-de62-68a6-88048cfba923,[39452],0.0,[6]
32,1403637498,Retox,retox,1403637519,https://www.igdb.com/game_engines/retox,a1cd6694-f931-3125-090d-bb83a59ce9f2,,,
127,1417615293,LS3D,ls3d,1563314326,https://www.igdb.com/game_engines/ls3d,89fbd61e-b188-12e0-f203-67f48107a4ba,,,
129,1418518302,Emmersion,emmersion,1418523855,https://www.igdb.com/game_engines/emmersion,5b7c482e-acac-89af-755c-385ac1d46dbb,,,
437,1488391728,BANG!,bang,1639173401,https://www.igdb.com/game_engines/bang,55ad92d7-83fc-2f6c-2e82-0017a2b198c8,,,
1307,1628828615,Halo 3,halo-3,1643988868,https://www.igdb.com/game_engines/halo-3,1bcd661e-df21-f0af-6255-38dbb024fa04,,,
237,1431984580,The Madness Engine,the-madness-engine,1578717867,https://www.igdb.com/game_engines/the-madness-engine,2737cd39-fbf7-f602-ecba-ddfc89b0e8bf,[356],,
174,1422793824,PhyreEngine,phyreengine,1725410779,https://www.igdb.com/game_engines/phyreengine,20ad1e1e-c630-68b9-90ac-97071050738b,[45],0.0,
288,1447183302,Dagon Engine,dagon-engine,1554929193,https://www.igdb.com/game_engines/dagon-engine,04045b0e-6720-2f4c-fc7a-f88e613005f9,,,
575,1528627903,CryEngine 5,cryengine-5,1725950604,https://www.igdb.com/game_engines/cryengine-5,1d176d58-d760-f485-2c10-38ee9151aaae,,,
1681,1724874717,EntisGLS,entisgls,1726039795,https://www.igdb.com/game_engines/entisgls,736c6eff-bb3c-2180-dd79-ecf47ba7e17d,,,
1279,1625927679,MS25,ms25,1631216705,https://www.igdb.com/game_engines/ms25,8276b33f-e396-5218-1c25-68a5024098b6,,,
1211,1615764036,Trial,trial,1668507943,https://www.igdb.com/game_engines/trial,252342b2-a881-d3ef-e809-77a717ebbd28,,,
1184,1612324565,Bitsy 3D,bitsy-3d,1712733853,https://www.igdb.com/game_engines/bitsy-3d,4297e77e-9e22-bbe6-98e1-ef0ad6bbe763,,,
1676,1723743129,Xash3D FWGS,xash3d-fwgs,1723743129,https://www.igdb.com/game_engines/xash3d-fwgs,e80e77b5-e45f-2549-8ea5-32415ca51b26,,,
1312,1628988306,Xash3D,xash3d,1723784940,https://www.igdb.com/game_engines/xash3d,5b8f3ea3-0e1d-4263-b213-022fc823fb44,[57085],0.0,[6]
146,1419569960,Beard+Razor,beard-plus-razor,1500017468,https://www.igdb.com/game_engines/beard-plus-razor,96dfa102-32b3-7d50-d1ad-5b4e7ebf54a0,,,
1628,1718121866,CMVS,cmvs,1718247532,https://www.igdb.com/game_engines/cmvs,bd5ece8f-7f9c-a44a-fd53-b7ef83595f1e,,,
1328,1630989093,RTC Engine,rtc-engine,1631301818,https://www.igdb.com/game_engines/rtc-engine,422f4fdf-34e4-1859-e926-49e76f23a55a,,,
186,1425474530,OEngine,oengine,1425475482,https://www.igdb.com/game_engines/oengine,9053451f-cd3d-f052-33dd-a40186085a02,[5025],0.0,"[6, 48, 49]"
1592,1709245627,libsm64,libsm64,1722309477,https://www.igdb.com/game_engines/libsm64,f2b5bb7b-95e0-39ab-c9e2-b1cc966671ba,,,[6]
1185,1612310400,Creatures Evolution Engine,creatures-evolution-engine,1612310400,https://www.igdb.com/game_engines/creatures-evolution-engine,0f7c78d1-cde7-85c0-7289-d6be77111274,,,
1403,1649244728,NeoAxis,neoaxis,1649340061,https://www.igdb.com/game_engines/neoaxis,0bbe4158-bfcc-2764-3923-3fcbf1b6353a,,,
1546,1689888345,3D Rad,3d-rad,1689898283,https://www.igdb.com/game_engines/3d-rad,3b5f1b68-be50-08cb-06d8-62b40577dcd4,,,
220,1428923145,Vicious Engine,vicious-engine,1725499343,https://www.igdb.com/game_engines/vicious-engine,77a2b02c-cd3c-f9f8-4f29-b4bee3886121,,,
1558,1697225719,MegaZeux,megazeux,1697418594,https://www.igdb.com/game_engines/megazeux,7728a9fc-04cd-53bd-9340-97ae79a46cf6,,,
229,1430333698,Moai,moai,1622446363,https://www.igdb.com/game_engines/moai,a329fa34-9667-86d8-7bec-b607cdb8272d,,,
1056,1597588004,Super Monkey Ball Engine,super-monkey-ball-engine,1653984851,https://www.igdb.com/game_engines/super-monkey-ball-engine,accea29f-b2b2-4212-5ff6-5903dd456cc9,,,
1210,1615674692,Darkstar,darkstar,1615884505,https://www.igdb.com/game_engines/darkstar,8d984b4e-2477-a6d8-68c6-e809f5f3a7f8,,,
1212,1616229387,plays,plays,1616229387,https://www.igdb.com/game_engines/plays,e2228b80-d7ab-85a1-c6de-8a98c77ef1db,,,
526,1511654400,zandronum,zandronum,1604275200,https://www.igdb.com/game_engines/zandronum,a7f13ebe-df67-a8b2-49c5-2dbe87d36bc9,,,
1468,1671251929,ROM,rom,1681115017,https://www.igdb.com/game_engines/rom,fc69994d-8452-b759-04f1-39542fbe1518,,,
1454,1665440060,RenJS,renjs,1667294231,https://www.igdb.com/game_engines/renjs,7261cdf6-597a-b6a7-60e0-0f66f45b64ea,,0.0,
1310,1628867040,Raven,raven,1628867347,https://www.igdb.com/game_engines/raven,ff4ac372-4419-f9dc-fe71-16627fba97e8,,,
766,1574450898,Saber3D Engine,saber3d-engine,1629099192,https://www.igdb.com/game_engines/saber3d-engine,8ccb66fa-22f4-02c4-1994-4c596037ec90,,,
978,1591093893,Crystal Mines,crystal-mines,1591101050,https://www.igdb.com/game_engines/crystal-mines,a1d59890-8651-25a8-0658-2fb2b8936457,,,
162,1421668040,Vampire,vampire,1421675857,https://www.igdb.com/game_engines/vampire,30ef5662-f5b1-e2fa-2874-0803ba38b2ea,,,
835,1579796942,Dark Sun,dark-sun,1579855087,https://www.igdb.com/game_engines/dark-sun,40b44234-43fd-c035-b78e-eb3bab2c71d7,,,
34,1403725756,GlassBox,glassbox,1468257223,https://www.igdb.com/game_engines/glassbox,71bfb20a-e142-a351-aba7-b6e33f110558,,,
40,1405778464,Titan 2.0,titan-2-0,1593588685,https://www.igdb.com/game_engines/titan-2-0,7efbea81-e096-ae1b-c188-1c5a44680f54,,,
44,1405847324,Velocity Engine,velocity-engine,1547238335,https://www.igdb.com/game_engines/velocity-engine,bc9c3583-6d19-0b78-8ce5-64d2700daa07,,,
1052,1597196960,Rpgmak,rpgmak,1597304253,https://www.igdb.com/game_engines/rpgmak,07b7d5a2-269c-e895-f1be-1859e3194c14,,,
184,1424744653,Killzone Shadow Fall engine,killzone-shadow-fall-engine,1508207831,https://www.igdb.com/game_engines/killzone-shadow-fall-engine,452366c9-4c0c-c299-bddc-889c428e501a,,,
1256,1622166910,Majiro,majiro,1690454327,https://www.igdb.com/game_engines/majiro,5ae39e9e-597b-3734-b4b5-b819d460c40e,,,
834,1579518293,TyranoScript,tyranoscript,1722849413,https://www.igdb.com/game_engines/tyranoscript,a150562c-b87a-6572-deb9-0843a156ce28,,,
1137,1606879852,Go,go,1718325296,https://www.igdb.com/game_engines/go,04a24beb-6673-c477-aa1c-525e9041c8fb,,,
94,1414667237,FaceGen,facegen,1666644259,https://www.igdb.com/game_engines/facegen,d8477270-f6d1-e62a-eac4-6c8bb1d65996,,,
515,1508422775,Ronin,ronin,1508945925,https://www.igdb.com/game_engines/ronin,ec9b8d19-f574-685e-cd77-e566bfa58ff8,,,
270,1441111689,Cinematique,cinematique,1441207661,https://www.igdb.com/game_engines/cinematique,c5d01660-2af8-56f4-0ece-060dc0671c9c,,,
7,1399589468,Scimitar,scimitar,1688953629,https://www.igdb.com/game_engines/scimitar,1f7ffdc1-5a4a-b763-aeb5-667b535b6963,[38],,"[6, 9, 12]"
261,1439920030,Soft Engine,soft-engine,1682087244,https://www.igdb.com/game_engines/soft-engine,1df28efc-872c-ee56-9328-ab416788764b,,,
592,1534410681,SRPG Studio,srpg-studio,1723744243,https://www.igdb.com/game_engines/srpg-studio,9e62a0d7-502b-d46f-7275-b34977198a9b,,,
1413,1651882437,Daedalus,daedalus,1652297876,https://www.igdb.com/game_engines/daedalus,9ecb8beb-7ac2-32d7-b1cb-0f386d368709,[6232],,[6]
68,1408135515,Aurora Engine,aurora-engine,1723136184,https://www.igdb.com/game_engines/aurora-engine,a12e325c-614a-3126-2d2a-a0b83020a2fe,[2],,[6]
283,1444188958,Ice-Peak Engine,ice-peak-engine,1444238759,https://www.igdb.com/game_engines/ice-peak-engine,71f71be6-0d9a-3ad1-a5c4-4903fd5f2c92,,,
269,1441103915,Freescape,freescape,1704767700,https://www.igdb.com/game_engines/freescape,86fd3d23-57a9-8abb-fd69-a13c3faf92c2,,,
54,1406593701,Gamebryo,gamebryo,1722975673,https://www.igdb.com/game_engines/gamebryo,6c74d75f-501f-88d8-2314-22716bec80c2,"[3997, 3998]",0.0,
1159,1610008224,ShiVa3d,shiva3d,1654619504,https://www.igdb.com/game_engines/shiva3d,2fcc7af8-e3e3-f5b3-fe97-6834dba2d195,,,
623,1551464642,Abyss Engine,abyss-engine,1551470818,https://www.igdb.com/game_engines/abyss-engine,d7ffbca5-a1f9-c4b6-4d52-c10cb37a4e49,,,
1109,1602450819,idTech3,idtech3,1706144179,https://www.igdb.com/game_engines/idtech3,ed23fca3-59fd-a559-23c4-6032270c558f,,,
1009,1593159971,KRASS Engine,krass-engine,1593163883,https://www.igdb.com/game_engines/krass-engine,be3b38d4-8584-5366-f57f-1d5c000d6db0,,,
1293,1627185277,Glacier Engine,glacier-engine,1698907015,https://www.igdb.com/game_engines/glacier-engine,b3179373-a5d8-f5e7-70e9-c3600c3e277e,,,
1054,1597234015,I.K.E.M.E.N,ikemen,1633575284,https://www.igdb.com/game_engines/ikemen,99130888-2219-0e7e-7a6a-985a3373b19e,,,
488,1499799492,PC,pc--1,1693184229,https://www.igdb.com/game_engines/pc--1,00ce6a29-d8ca-8d51-7724-0fc681f0cbda,,,
1278,1625927679,MS30,ms30,1631216705,https://www.igdb.com/game_engines/ms30,ffafcac9-7921-ef2d-f4f2-64ebec20497d,,,
39,1405672526,SCI1.1,sci1-1,1650893960,https://www.igdb.com/game_engines/sci1-1,94dbecb2-d6b7-f7f4-daec-877f6fd86759,,,
1147,1608768000,Invention,invention,1609200000,https://www.igdb.com/game_engines/invention,eb7f6cd6-ff09-6b2f-5c4b-e90bce58229f,,,
268,1440893847,c#,c-number,1694146788,https://www.igdb.com/game_engines/c-number,5eeae058-052c-d94d-3b68-fc7db0aaeb5c,,,
1469,1671320740,Narrat,narrat,1715112884,https://www.igdb.com/game_engines/narrat,e8fad15d-502f-fe58-1bb0-be6d7dc9587b,,0.0,
23,1402598536,Serious Engine 4,serious-engine-4,1452249899,https://www.igdb.com/game_engines/serious-engine-4,b10a1919-dea1-4237-aee6-f0bad0d75c48,,,
30,1403076842,Angelica III,angelica-iii,1403078680,https://www.igdb.com/game_engines/angelica-iii,4437bd39-116d-709f-5b25-c0fdf3327edf,,,
346,1463900231,Road Hog Engine,road-hog-engine,1646341907,https://www.igdb.com/game_engines/road-hog-engine,3e9a3764-66cb-b458-9626-352e5d340acc,[420],,
38,1404784134,Diesel,diesel,1701052239,https://www.igdb.com/game_engines/diesel,9eac0fa2-51e1-90b3-c357-5362f0be45d3,,,
741,1566860144,Spark Casual Engine,spark-casual-engine,1585320698,https://www.igdb.com/game_engines/spark-casual-engine,6be8b06c-db8e-df1c-a893-72afe3c4c6f1,[5838],0.0,"[6, 14, 34]"
163,1421699863,CloakNT3,cloaknt3,1663596797,https://www.igdb.com/game_engines/cloaknt3,59373941-4f86-af38-751c-bc8dcf88283e,,0.0,
59,1407353912,Impact Engine,impact-engine,1678063975,https://www.igdb.com/game_engines/impact-engine,0ddc869a-4092-5c63-02c8-39bd052778ca,,,
1224,1617937588,Windows,windows,1716971115,https://www.igdb.com/game_engines/windows,b212580b-f425-d2b5-abc1-247380f70349,,,
772,1575274929,Acknex,acknex,1703870990,https://www.igdb.com/game_engines/acknex,715b2ff4-f218-70cf-29a6-167ac23532ed,,,
1235,1620031162,NESiCAxLive,nesicaxlive,1706495795,https://www.igdb.com/game_engines/nesicaxlive,a2c9c08f-7a97-595f-3fe0-0cdcc3af9687,,,
1063,1598557291,Cardinal Game Engine,cardinal-game-engine,1636312503,https://www.igdb.com/game_engines/cardinal-game-engine,2e781707-9410-5b10-b073-885bc01112c7,,,
1250,1621770651,Airem engine,airem-engine,1621867313,https://www.igdb.com/game_engines/airem-engine,ff08b8c7-e4f2-cbfd-6ec0-22c695983656,,,
171,1422512585,Flixel,flixel,1715691880,https://www.igdb.com/game_engines/flixel,9b9863f5-1ce8-05f5-8367-76af9a4c1162,,,
1282,1626259361,Croc 2,croc-2,1626259361,https://www.igdb.com/game_engines/croc-2,26771780-4ff1-a3f3-5c42-048971a22670,,,
124,1417442177,Treyarch NGL,treyarch-ngl,1663879973,https://www.igdb.com/game_engines/treyarch-ngl,bec49e42-1e12-a9a0-a8ff-156223bbf913,,,
126,1417478400,Kinetica,kinetica,1602460800,https://www.igdb.com/game_engines/kinetica,bd87f2dd-b00a-0592-ef85-c6b6224e6f28,[4357],,[8]
208,1428776554,Zero,zero,1663893887,https://www.igdb.com/game_engines/zero,58adbcae-c0b5-5f63-4d6d-7abfc6c62542,,,
1131,1605571200,Steamclock Software,steamclock-software,1605571200,https://www.igdb.com/game_engines/steamclock-software,a98f7deb-10cd-1d7d-a33d-0948f3e3af3a,,,
1270,1624675087,Nugbase Engine,nugbase-engine,1624906330,https://www.igdb.com/game_engines/nugbase-engine,3944b45d-c435-b327-d93d-4f502d939f93,,,
1179,1611187200,stockfish,stockfish,1611273600,https://www.igdb.com/game_engines/stockfish,423b302c-eefc-e579-cae7-123d954a2e25,,,
1139,1607179797,Flutter,flutter,1678672889,https://www.igdb.com/game_engines/flutter,786a8f16-e3f0-6e0a-bae9-7470337f4df0,,,
673,1554810880,Serious Engine 4.0,serious-engine-4-dot-0,1554878457,https://www.igdb.com/game_engines/serious-engine-4-dot-0,9bb778b9-5ff4-febc-39a6-ce38709f7ba7,,,
37,1404783960,Quest,quest,1468687840,https://www.igdb.com/game_engines/quest,6617a5d9-d8f0-61d9-193e-b29c3e1204c3,,,
1037,1593580413,Bemani PC Type 5,bemani-pc-type-5,1593588723,https://www.igdb.com/game_engines/bemani-pc-type-5,66a5e305-0440-d9bb-5346-51dd8ddcbf27,,,
1128,1604436830,Pixel Game Maker MV,pixel-game-maker-mv,1710315473,https://www.igdb.com/game_engines/pixel-game-maker-mv,91cd0ffa-cfae-6cb0-34f9-fe783dda7eb1,,,
1220,1617494960,menduz engine,menduz-engine,1617494960,https://www.igdb.com/game_engines/menduz-engine,c955b86f-7cae-a604-51f4-b87b490f10c8,,,
371,1470130342,Gideros,gideros,1707271767,https://www.igdb.com/game_engines/gideros,6535ccb8-92d3-2925-fdaa-b985cfe046b4,,,
1484,1677872076,Ebitengine,ebitengine,1678105318,https://www.igdb.com/game_engines/ebitengine,4fcf6fe5-b72a-74de-65d8-6bbb888e2f89,,0.0,"[3, 6, 14, 34, 39, 82, 130]"
1678,1724059221,luxe engine,luxe-engine,1724059235,https://www.igdb.com/game_engines/luxe-engine,3dbe6b32-a0dd-9f38-a686-892b69573086,,,
416,1482371538,Evolution Engine,evolution-engine,1689815144,https://www.igdb.com/game_engines/evolution-engine,06e4eeb7-0b81-3ee3-4a31-28a7cd1aa9ea,,,
1623,1717524970,Glitch Engine,glitch-engine,1718137499,https://www.igdb.com/game_engines/glitch-engine,17d1878e-acc6-58f4-2b50-1acda3c680dc,[10557],0.0,[6]
611,1543802639,Smile Game Builder,smile-game-builder,1721779865,https://www.igdb.com/game_engines/smile-game-builder,184d2101-83cb-ad89-9254-969fff541be4,,,
1114,1602610395,StepMania,stepmania,1724912202,https://www.igdb.com/game_engines/stepmania,d4034ee9-41c4-01b0-8173-502d31656f39,,,
12,1399826402,Telltale Tool,telltale-tool,1719051997,https://www.igdb.com/game_engines/telltale-tool,41aebb62-0a77-6e58-4eab-087eac3788e7,,0.0,
1065,1598690385,Texture,texture,1666572444,https://www.igdb.com/game_engines/texture,1c414f04-99e4-a692-f031-046842da22c7,,,
93,1414667237,Radiant AI,radiant-ai,1565452638,https://www.igdb.com/game_engines/radiant-ai,c86e38cd-84a7-05df-84e8-f65b2d99ff63,,,
1134,1606003200,skaza engine,skaza-engine,1606003200,https://www.igdb.com/game_engines/skaza-engine,c896a6f0-f3ed-d238-c534-5e8ad77d0206,,,
132,1418522236,Voxel Plus,voxel-plus,1418523912,https://www.igdb.com/game_engines/voxel-plus,081a3e85-e361-9c9f-1667-69798d7c0161,,,
389,1473925467,Pixi,pixi,1646700931,https://www.igdb.com/game_engines/pixi,b7cef031-0c3c-0bf2-41ab-e6bfc64c821c,,,
25,1402843669,CryEngine,cryengine,1723692038,https://www.igdb.com/game_engines/cryengine,13b68e9f-3d3e-55e2-067e-623280c47fd4,[249],0.0,"[3, 6, 9, 12, 34, 39, 41, 48, 49]"
1475,1674320905,Click & Create,click-and-create,1674484031,https://www.igdb.com/game_engines/click-and-create,019c7afc-090f-79b7-7e92-6dd51556b29a,,,
1608,1713593876,Action Editor 4,action-editor-4,1714000135,https://www.igdb.com/game_engines/action-editor-4,e17286e6-9327-509b-81d2-651df73fa815,[37971],,[6]
469,1496050485,React Native,react-native,1721677120,https://www.igdb.com/game_engines/react-native,50535a2f-519b-63fd-b398-7810c0769bef,,,
1186,1612354612,Rockstar Advanced Game Engine,rockstar-advanced-game-engine,1726043128,https://www.igdb.com/game_engines/rockstar-advanced-game-engine,f311d740-cd9d-5617-e3f5-cc4e70f0c1d5,,,
983,1592311252,Simple and Fast Multimedia Library,simple-and-fast-multimedia-library,1722584628,https://www.igdb.com/game_engines/simple-and-fast-multimedia-library,9dff738a-0817-e01b-9a66-e1387434c2d0,,,
836,1580143164,namco,namco,1647951829,https://www.igdb.com/game_engines/namco,d395ea8c-253e-b793-5355-ebdc267340a4,,,
347,1463933675,Visionaire,visionaire,1723050280,https://www.igdb.com/game_engines/visionaire,60f2a6de-62ea-f52b-3779-8a948ad60ff3,,,
92,1414665671,XnGine,xngine,1722319379,https://www.igdb.com/game_engines/xngine,189225ea-3775-b5f3-4106-2bfd84129c4e,,,
617,1546454196,Yuna Engine,yuna-engine,1546500022,https://www.igdb.com/game_engines/yuna-engine,a6271f1e-56c2-e9d8-310d-049f65809bca,,,
167,1422076792,Cube Engine,cube-engine,1641207520,https://www.igdb.com/game_engines/cube-engine,02bf9cc9-7e4f-8128-c9d3-27d1c8d20325,,,
406,1479183448,Kapow Systems 3D,kapow-systems-3d,1479183480,https://www.igdb.com/game_engines/kapow-systems-3d,86694b35-087f-2254-d9cc-8ab26afe2c82,,,
33,1403690990,Forgelight Engine,forgelight-engine,1509041296,https://www.igdb.com/game_engines/forgelight-engine,c61ef812-84d0-9fec-e381-fb7e7210d1ed,,,
502,1504506071,Autodesk Beast,autodesk-beast,1723487251,https://www.igdb.com/game_engines/autodesk-beast,f5c467d6-ee2e-25b2-d00f-a788863776c2,,,
664,1554159315,Asylum,asylum,1554266439,https://www.igdb.com/game_engines/asylum,ea558fa3-4ae0-7f2a-a3ff-4256d61f5d38,,,
294,1452450418,Serious Engine 3.5,serious-engine-3-dot-5,1592833281,https://www.igdb.com/game_engines/serious-engine-3-dot-5,e3c3b100-52ed-9cad-7408-7e25059aefd8,,,
462,1494275523,"Custom HTML5, JavaScript, CSS",custom-html5-javascript-css,1723825466,https://www.igdb.com/game_engines/custom-html5-javascript-css,52b9ffe7-72bf-994d-74b6-419b2bd0e8d6,,,
628,1553323426,Vulkan,vulkan,1709692868,https://www.igdb.com/game_engines/vulkan,0fe61bb2-b069-51be-592d-c79085b4b036,,,
1064,1598620899,JEng,jeng,1598921893,https://www.igdb.com/game_engines/jeng,6adf5b75-7763-28df-e50b-0eb43ae95ea9,,,
1121,1604095362,BabylonJS,babylonjs,1651596599,https://www.igdb.com/game_engines/babylonjs,5b4f2c49-bfd0-cee5-65cb-56f36f2514ae,,,
818,1577375886,proprietary engine [ by Team Ninja ],proprietary-engine-by-team-ninja,1662342686,https://www.igdb.com/game_engines/proprietary-engine-by-team-ninja,2d4d09a5-5ba7-b58c-6a58-cef10f555d75,,,
500,1502795147,Eclipse,eclipse,1698135990,https://www.igdb.com/game_engines/eclipse,631d0090-cea3-d2de-9e7c-2512907fe154,,,
1176,1610668800,Meep,meep,1610668800,https://www.igdb.com/game_engines/meep,43e3fb6e-7afe-626b-a725-a86d11b211cc,,,
408,1479486241,Un,un,1527754354,https://www.igdb.com/game_engines/un,c2be2520-8670-ba91-b5e7-225f853df7db,,,
1294,1627334844,Havok Vision Game Engine,havok-vision-game-engine,1661253415,https://www.igdb.com/game_engines/havok-vision-game-engine,34b1bafd-392a-097d-795f-a951a94d39e7,,,
286,1444683751,Silent Storm Engine,silent-storm-engine,1632320384,https://www.igdb.com/game_engines/silent-storm-engine,cc793199-0474-83f0-e96b-7721f09d8167,,,
319,1457193489,Cougar Adventure Engine,cougar-adventure-engine,1545905695,https://www.igdb.com/game_engines/cougar-adventure-engine,f943aa7b-50ff-8d80-27c6-c33074e28c71,,,
1358,1634183208,DOSBox,dosbox,1634195342,https://www.igdb.com/game_engines/dosbox,52cf51c3-5f82-21e1-d773-470f4bbe0c20,,,
1073,1599722281,Varytale,varytale,1599727758,https://www.igdb.com/game_engines/varytale,a277e713-bb65-bce4-bfb2-1493c64e50bd,,,
316,1456826901,Serious Engine,serious-engine,1719508850,https://www.igdb.com/game_engines/serious-engine,ad1e42af-7ae0-cdfa-72a8-7ad9163b663b,,,
1414,1652355569,Vavoom,vavoom,1652372643,https://www.igdb.com/game_engines/vavoom,c015e3f4-69f7-559f-a948-faef621ca0ae,,0.0,
424,1484120040,Homemade,homemade,1500828070,https://www.igdb.com/game_engines/homemade,fc54e554-8e18-a1b9-738d-fea9a793eb7c,,,
426,1484455894,pyglet,pyglet,1484490139,https://www.igdb.com/game_engines/pyglet,0c7246e8-9cb6-0051-caf3-ccb09d3b300e,,,
154,1420977685,Vengeance Engine,vengeance-engine,1723146153,https://www.igdb.com/game_engines/vengeance-engine,5ed1c4c6-eb52-ab4c-264e-12f23d6e31f1,[21],0.0,[6]
108,1415008749,Amityville,amityville,1436450406,https://www.igdb.com/game_engines/amityville,d778d9d8-b555-70e0-48e3-aa6c91085664,,,
203,1428766221,UE4 - duplicate,ue4-duplicate,1684930560,https://www.igdb.com/game_engines/ue4-duplicate,740252b2-b600-182a-4775-57ebd6c168f2,,,
1450,1665253616,Titanium,titanium--1,1665332805,https://www.igdb.com/game_engines/titanium--1,8a52d9db-89ed-8a36-d04a-67495ab2aabd,,,
1602,1711780321,Downpour,downpour,1711931901,https://www.igdb.com/game_engines/downpour,aa6433ed-6fac-c1d9-9bfe-7c1c761b243a,,0.0,
323,1457959026,pc,pc,1712706362,https://www.igdb.com/game_engines/pc,78cc61eb-e0c8-401c-c894-dba61c8d3c93,,,
1164,1610150400,Cardboard,cardboard,1610323200,https://www.igdb.com/game_engines/cardboard,25212cda-c91e-1b30-44c9-f15d1af9efc8,,,
275,1442496789,The Banner Saga Engine,the-banner-saga-engine,1500847197,https://www.igdb.com/game_engines/the-banner-saga-engine,c74622b7-38d4-6329-c2f0-66f5dfa02ac5,,,
36,1404783567,Asura,asura,1719137281,https://www.igdb.com/game_engines/asura,fa0874db-f005-ee6f-41d0-073dd3a86f47,,,
307,1454993319,Hammerhead,hammerhead,1455007843,https://www.igdb.com/game_engines/hammerhead,4704f290-3f8f-d868-a039-f63f4c5704f2,,,
234,1431402043,TW Engine 3,tw-engine-3,1715309718,https://www.igdb.com/game_engines/tw-engine-3,7a0a57a9-728d-743d-d9eb-b264517d7951,[111],0.0,
1609,1713594374,SRPG Editor 2,srpg-editor-2,1714000105,https://www.igdb.com/game_engines/srpg-editor-2,88f43a21-9ba9-e803-2127-f8082e8edc76,[37971],,[6]
230,1430483170,Gepard 3D engine,gepard-3d-engine,1430487641,https://www.igdb.com/game_engines/gepard-3d-engine,a2a4419d-05a5-3381-7d79-84df9921856a,,,
111,1415180388,Groovie,groovie,1474204691,https://www.igdb.com/game_engines/groovie,1e374777-c476-a130-6c0e-21ab586ee94b,,,
480,1498347977,XIGNCODE3,xigncode3,1637845938,https://www.igdb.com/game_engines/xigncode3,90a0188b-5525-a9ba-4f8d-14ac01049d94,,0.0,[6]
16,1401028970,Disrupt,disrupt,1575203308,https://www.igdb.com/game_engines/disrupt,e0d9e1d1-5856-b9f4-8e00-1889db53cf0a,,,
218,1428831381,node.js,node-dot-js,1701135451,https://www.igdb.com/game_engines/node-dot-js,b3b01a82-5077-08bd-7b70-204d53462edd,,,
49,1405961848,Pyrogenesis,pyrogenesis,1405961864,https://www.igdb.com/game_engines/pyrogenesis,f05e78f3-5c36-e427-14fb-7c572d4aac27,,,
309,1455647464,Phoenix Engine (Wolfire),phoenix-engine-wolfire,1455650837,https://www.igdb.com/game_engines/phoenix-engine-wolfire,5e3db8ce-9d62-962c-fd52-6604797c407d,,,
1353,1633989176,EAGL 2,eagl-2,1634021509,https://www.igdb.com/game_engines/eagl-2,26978a6d-e9c2-febb-9298-fc16a0802bb9,,,
6,1399589201,Unreal Engine,unreal-engine,1726088673,https://www.igdb.com/game_engines/unreal-engine,a7707a80-6d9f-f23d-a96e-7b8574c7ab58,[17463],0.0,"[3, 5, 6, 8, 9, 11, 12, 14, 39]"
816,1577120108,Yamaneko Engine,yamaneko-engine,1578376119,https://www.igdb.com/game_engines/yamaneko-engine,d8b5a92f-4596-8366-b089-6a04ef2bdfec,,,
430,1484894322,ios,ios,1682942869,https://www.igdb.com/game_engines/ios,9725727b-c69d-481e-6978-ee4b9d877c90,,,
609,1542751059,Pie in the Sky,pie-in-the-sky,1704850462,https://www.igdb.com/game_engines/pie-in-the-sky,a2c56480-26a6-fbf3-caae-0be2e49ceced,,,
971,1590831193,Sega Chihiro,sega-chihiro,1590862861,https://www.igdb.com/game_engines/sega-chihiro,e0342fc9-9945-375a-bddd-c00a45a9e7dd,,,
1365,1635853133,DIV Game Creator,div-game-creator,1635861757,https://www.igdb.com/game_engines/div-game-creator,ac3c7be5-9f0c-675c-531d-d56e43f97a5c,,,
345,1463826017,Open Dynamics Engine,open-dynamics-engine,1663596951,https://www.igdb.com/game_engines/open-dynamics-engine,5e83e2a9-56f2-8f80-4f36-359e7bab39a0,,,
